segmentation_T2I-Adapter_segformer_7777	OK	2026-08-13T09:41:56+08:00
segmentation_flow_unet_42	OK	2026-08-13T09:52:11+08:00
segmentation_flow_unet_123	OK	2026-08-13T10:02:22+08:00
segmentation_flow_unet_2024	OK	2026-08-13T10:12:33+08:00
segmentation_flow_unet_3407	OK	2026-08-13T10:22:45+08:00
segmentation_flow_unet_7777	OK	2026-08-13T10:33:34+08:00
segmentation_flow_segformer_42	OK	2026-08-13T10:46:38+08:00
segmentation_flow_segformer_123	OK	2026-08-13T10:59:51+08:00
segmentation_flow_segformer_2024	OK	2026-08-13T11:13:02+08:00
segmentation_flow_segformer_3407	OK	2026-08-13T11:26:18+08:00
segmentation_flow_segformer_7777	OK	2026-08-13T11:39:21+08:00
ALL_OK	2026-08-13T11:39:22+08:00
mix_seg_baseline	START	2026-08-13T19:59:30+08:00
mix_seg_baseline	OK	2026-08-13T19:59:30+08:00
segmentation_baseline_unet_42	OK	2026-08-13T20:09:43+08:00
segmentation_baseline_unet_123	OK	2026-08-13T20:19:56+08:00
segmentation_baseline_unet_2024	OK	2026-08-13T20:30:08+08:00
segmentation_baseline_unet_3407	OK	2026-08-13T20:40:22+08:00
segmentation_baseline_unet_7777	OK	2026-08-13T20:50:33+08:00
segmentation_baseline_segformer_42	OK	2026-08-13T21:03:57+08:00
segmentation_baseline_segformer_123	OK	2026-08-13T21:17:02+08:00
segmentation_baseline_segformer_2024	OK	2026-08-13T21:30:10+08:00
segmentation_baseline_segformer_3407	OK	2026-08-13T21:43:16+08:00
segmentation_baseline_segformer_7777	OK	2026-08-13T21:56:27+08:00
ALL_OK	2026-08-13T21:56:28+08:00
