group,model,seed,metric,value
DFMGAN,resnet50,42,macro_auc_ovr,0.9861071203948517
DFMGAN,resnet50,123,accuracy,0.9008264462809917
DFMGAN,resnet50,123,balanced_accuracy,0.8629287379287379
DFMGAN,resnet50,123,macro_precision,0.9041186987615559
DFMGAN,resnet50,123,macro_recall,0.8629287379287379
DFMGAN,resnet50,123,macro_f1,0.8707850319615026
DFMGAN,resnet50,123,macro_auc_ovr,0.9688970283467393
DFMGAN,resnet50,2024,accuracy,0.8842975206611571
DFMGAN,resnet50,2024,balanced_accuracy,0.8709623709623708
DFMGAN,resnet50,2024,macro_precision,0.868680529240874
DFMGAN,resnet50,2024,macro_recall,0.8709623709623708
DFMGAN,resnet50,2024,macro_f1,0.8686197136197137
DFMGAN,resnet50,2024,macro_auc_ovr,0.9714985526429901
DFMGAN,resnet50,3407,accuracy,0.9090909090909091
DFMGAN,resnet50,3407,balanced_accuracy,0.8494005994005994
DFMGAN,resnet50,3407,macro_precision,0.8667600373482728
DFMGAN,resnet50,3407,macro_recall,0.8494005994005994
DFMGAN,resnet50,3407,macro_f1,0.8570966375626423
DFMGAN,resnet50,3407,macro_auc_ovr,0.9780087602527961
DFMGAN,resnet50,7777,accuracy,0.8677685950413223
DFMGAN,resnet50,7777,balanced_accuracy,0.8123543123543123
DFMGAN,resnet50,7777,macro_precision,0.8819219995690585
DFMGAN,resnet50,7777,macro_recall,0.8123543123543123
DFMGAN,resnet50,7777,macro_f1,0.8222525773649948
DFMGAN,resnet50,7777,macro_auc_ovr,0.9731289406876814
DFMGAN,efficientnet_b0,42,accuracy,0.7851239669421488
DFMGAN,efficientnet_b0,42,balanced_accuracy,0.6992590742590742
DFMGAN,efficientnet_b0,42,macro_precision,0.723107448107448
DFMGAN,efficientnet_b0,42,macro_recall,0.6992590742590742
DFMGAN,efficientnet_b0,42,macro_f1,0.6983535526011647
DFMGAN,efficientnet_b0,42,macro_auc_ovr,0.9544350690359819
DFMGAN,efficientnet_b0,123,accuracy,0.7933884297520661
DFMGAN,efficientnet_b0,123,balanced_accuracy,0.7111638361638362
DFMGAN,efficientnet_b0,123,macro_precision,0.7220931449502878
DFMGAN,efficientnet_b0,123,macro_recall,0.7111638361638362
DFMGAN,efficientnet_b0,123,macro_f1,0.7116694296766325
DFMGAN,efficientnet_b0,123,macro_auc_ovr,0.9564448530638111
DFMGAN,efficientnet_b0,2024,accuracy,0.8181818181818182
DFMGAN,efficientnet_b0,2024,balanced_accuracy,0.7599483849483849
DFMGAN,efficientnet_b0,2024,macro_precision,0.7891282387080707
DFMGAN,efficientnet_b0,2024,macro_recall,0.7599483849483849
DFMGAN,efficientnet_b0,2024,macro_f1,0.7623192233387135
DFMGAN,efficientnet_b0,2024,macro_auc_ovr,0.9572620193350753
DFMGAN,efficientnet_b0,3407,accuracy,0.7851239669421488
DFMGAN,efficientnet_b0,3407,balanced_accuracy,0.7187395937395937
DFMGAN,efficientnet_b0,3407,macro_precision,0.793469387755102
DFMGAN,efficientnet_b0,3407,macro_recall,0.7187395937395937
DFMGAN,efficientnet_b0,3407,macro_f1,0.7294790710156855
DFMGAN,efficientnet_b0,3407,macro_auc_ovr,0.9537040610048473
DFMGAN,efficientnet_b0,7777,accuracy,0.8016528925619835
DFMGAN,efficientnet_b0,7777,balanced_accuracy,0.7171162171162171
DFMGAN,efficientnet_b0,7777,macro_precision,0.7506279434850863
DFMGAN,efficientnet_b0,7777,macro_recall,0.7171162171162171
DFMGAN,efficientnet_b0,7777,macro_f1,0.7210428786899374
DFMGAN,efficientnet_b0,7777,macro_auc_ovr,0.9552465086073958
Derm-T2IM,resnet18,42,accuracy,0.859504132231405
Derm-T2IM,resnet18,42,balanced_accuracy,0.838036963036963
Derm-T2IM,resnet18,42,macro_precision,0.8193310657596371
Derm-T2IM,resnet18,42,macro_recall,0.838036963036963
Derm-T2IM,resnet18,42,macro_f1,0.8274862194514961
Derm-T2IM,resnet18,42,macro_auc_ovr,0.978209380760695
Derm-T2IM,resnet18,123,accuracy,0.8512396694214877
Derm-T2IM,resnet18,123,balanced_accuracy,0.819014319014319
Derm-T2IM,resnet18,123,macro_precision,0.8589194139194138
Derm-T2IM,resnet18,123,macro_recall,0.819014319014319
Derm-T2IM,resnet18,123,macro_f1,0.8303424617710331
Derm-T2IM,resnet18,123,macro_auc_ovr,0.9792157545705703
Derm-T2IM,resnet18,2024,accuracy,0.8677685950413223
Derm-T2IM,resnet18,2024,balanced_accuracy,0.8245088245088245
Derm-T2IM,resnet18,2024,macro_precision,0.8293383805134956
Derm-T2IM,resnet18,2024,macro_recall,0.8245088245088245
Derm-T2IM,resnet18,2024,macro_f1,0.8263123054604865
Derm-T2IM,resnet18,2024,macro_auc_ovr,0.9707667499242609
Derm-T2IM,resnet18,3407,accuracy,0.859504132231405
Derm-T2IM,resnet18,3407,balanced_accuracy,0.8401182151182152
Derm-T2IM,resnet18,3407,macro_precision,0.8342781557067271
Derm-T2IM,resnet18,3407,macro_recall,0.8401182151182152
Derm-T2IM,resnet18,3407,macro_f1,0.8347959929274902
Derm-T2IM,resnet18,3407,macro_auc_ovr,0.9780169230712997
Derm-T2IM,resnet18,7777,accuracy,0.8842975206611571
Derm-T2IM,resnet18,7777,balanced_accuracy,0.8602231102231103
Derm-T2IM,resnet18,7777,macro_precision,0.8832278832278833
Derm-T2IM,resnet18,7777,macro_recall,0.8602231102231103
Derm-T2IM,resnet18,7777,macro_f1,0.8628972199721058
Derm-T2IM,resnet18,7777,macro_auc_ovr,0.9796170243772313
Derm-T2IM,resnet50,42,accuracy,0.8842975206611571
Derm-T2IM,resnet50,42,balanced_accuracy,0.8514818514818515
Derm-T2IM,resnet50,42,macro_precision,0.8328432282003709
Derm-T2IM,resnet50,42,macro_recall,0.8514818514818515
Derm-T2IM,resnet50,42,macro_f1,0.8403302792688984
Derm-T2IM,resnet50,42,macro_auc_ovr,0.9848792496182117
Derm-T2IM,resnet50,123,accuracy,0.8760330578512396
Derm-T2IM,resnet50,123,balanced_accuracy,0.8336247086247086
Derm-T2IM,resnet50,123,macro_precision,0.8329505747708513
Derm-T2IM,resnet50,123,macro_recall,0.8336247086247086
Derm-T2IM,resnet50,123,macro_f1,0.8302084027084027
Derm-T2IM,resnet50,123,macro_auc_ovr,0.9845664263391194
Derm-T2IM,resnet50,2024,accuracy,0.8429752066115702
Derm-T2IM,resnet50,2024,balanced_accuracy,0.8146853146853147
Derm-T2IM,resnet50,2024,macro_precision,0.8220877316443819
Derm-T2IM,resnet50,2024,macro_recall,0.8146853146853147
Derm-T2IM,resnet50,2024,macro_f1,0.8145481246863735
Derm-T2IM,resnet50,2024,macro_auc_ovr,0.977741013057908
Derm-T2IM,resnet50,3407,accuracy,0.8760330578512396
Derm-T2IM,resnet50,3407,balanced_accuracy,0.8017815517815517
Derm-T2IM,resnet50,3407,macro_precision,0.8063969363969364
Derm-T2IM,resnet50,3407,macro_recall,0.8017815517815517
Derm-T2IM,resnet50,3407,macro_f1,0.8012185133793777
Derm-T2IM,resnet50,3407,macro_auc_ovr,0.9792165735054718
Derm-T2IM,resnet50,7777,accuracy,0.8842975206611571
Derm-T2IM,resnet50,7777,balanced_accuracy,0.856976356976357
Derm-T2IM,resnet50,7777,macro_precision,0.8471639471639472
Derm-T2IM,resnet50,7777,macro_recall,0.856976356976357
Derm-T2IM,resnet50,7777,macro_f1,0.8435582361048198
Derm-T2IM,resnet50,7777,macro_auc_ovr,0.9867230830986944
Derm-T2IM,efficientnet_b0,42,accuracy,0.8099173553719008
Derm-T2IM,efficientnet_b0,42,balanced_accuracy,0.7519147519147519
Derm-T2IM,efficientnet_b0,42,macro_precision,0.8219634396104984
Derm-T2IM,efficientnet_b0,42,macro_recall,0.7519147519147519
Derm-T2IM,efficientnet_b0,42,macro_f1,0.7725025710083196
Derm-T2IM,efficientnet_b0,42,macro_auc_ovr,0.9559641577400241
Derm-T2IM,efficientnet_b0,123,accuracy,0.8099173553719008
Derm-T2IM,efficientnet_b0,123,balanced_accuracy,0.745962370962371
Derm-T2IM,efficientnet_b0,123,macro_precision,0.781619920695551
Derm-T2IM,efficientnet_b0,123,macro_recall,0.745962370962371
Derm-T2IM,efficientnet_b0,123,macro_f1,0.7560274827565376
Derm-T2IM,efficientnet_b0,123,macro_auc_ovr,0.9652579833335437
Derm-T2IM,efficientnet_b0,2024,accuracy,0.8181818181818182
Derm-T2IM,efficientnet_b0,2024,balanced_accuracy,0.7519147519147519
Derm-T2IM,efficientnet_b0,2024,macro_precision,0.7910882301638604
Derm-T2IM,efficientnet_b0,2024,macro_recall,0.7519147519147519
Derm-T2IM,efficientnet_b0,2024,macro_f1,0.7666482869342521
Derm-T2IM,efficientnet_b0,2024,macro_auc_ovr,0.9622338258673325
Derm-T2IM,efficientnet_b0,3407,accuracy,0.7933884297520661
Derm-T2IM,efficientnet_b0,3407,balanced_accuracy,0.7318098568098568
Derm-T2IM,efficientnet_b0,3407,macro_precision,0.8306193806193807
Derm-T2IM,efficientnet_b0,3407,macro_recall,0.7318098568098568
Derm-T2IM,efficientnet_b0,3407,macro_f1,0.7582436611008039
Derm-T2IM,efficientnet_b0,3407,macro_auc_ovr,0.9621050422193156
Derm-T2IM,efficientnet_b0,7777,accuracy,0.7933884297520661
Derm-T2IM,efficientnet_b0,7777,balanced_accuracy,0.7226107226107227
