model,metric,group,n,mean,std,ci95_low,ci95_high
resnet50,macro_f1,Derm-T2IM,5,0.8259727112295744,0.01786493084464143,0.8037904697693831,0.8481549526897657
resnet50,macro_f1,DreamBooth,5,0.8485156784562025,0.012156318197254384,0.8334216157999623,0.8636097411124426
resnet50,macro_f1,LesionGen,5,0.8118349775031015,0.018429606055548265,0.7889515991628491,0.834718355843354
resnet50,macro_f1,Siamese,5,0.855132464609928,0.02354417534434158,0.8258985097174623,0.8843664195023937
resnet50,macro_f1,T2I-Adapter,5,0.867081425675614,0.013538496354923792,0.8502711621618921,0.8838916891893358
resnet50,macro_f1,baseline,5,0.818752216260194,0.009708636131014215,0.8066973523046533,0.8308070802157347
resnet50,macro_f1,flow,5,0.8679143190879589,0.017144059234912305,0.8466271579528954,0.8892014802230224
resnet50,macro_precision,ArSDM,5,0.882570444293526,0.023938642196215238,0.852846694112604,0.912294194474448
resnet50,macro_precision,Controlnet,5,0.8907512893913653,0.012823055346324387,0.8748293632208599,0.9066732155618706
resnet50,macro_precision,DFMGAN,5,0.8748329385206377,0.019374824147904916,0.8507759169046551,0.8988899601366203
resnet50,macro_precision,Derm-T2IM,5,0.8282884836352975,0.015136488041921227,0.8094940513744021,0.8470829158961929
resnet50,macro_precision,DreamBooth,5,0.8598932342854161,0.012262302851397826,0.844667574299764,0.8751188942710681
resnet50,macro_precision,LesionGen,5,0.8361030424128707,0.029869944982566437,0.7990146070996907,0.8731914777260507
resnet50,macro_precision,Siamese,5,0.8585820234587466,0.02597004115570332,0.8263359583238397,0.8908280885936535
resnet50,macro_precision,T2I-Adapter,5,0.881979244641687,0.014414564462613902,0.8640811988986719,0.8998772903847021
resnet50,macro_precision,baseline,5,0.8550804581959129,0.01663767668063874,0.8344220540478094,0.8757388623440164
resnet50,macro_precision,flow,5,0.8690551505316788,0.018073325987098883,0.8466141523256976,0.89149614873766
resnet50,macro_recall,ArSDM,5,0.8505078255078257,0.013984452959837412,0.8331438337330215,0.8678718172826299
resnet50,macro_recall,Controlnet,5,0.8540542790542789,0.012644472267601169,0.8383540930633125,0.8697544650452452
resnet50,macro_recall,DFMGAN,5,0.8478188478188479,0.022601266875469716,0.8197556684257818,0.8758820272119139
resnet50,macro_recall,Derm-T2IM,5,0.8317099567099566,0.023550652527125765,0.802467959332818,0.8609519540870952
resnet50,macro_recall,DreamBooth,5,0.8448051948051948,0.015154676723862726,0.8259881783127578,0.8636222112976317
resnet50,macro_recall,LesionGen,5,0.8015651015651015,0.01276129688757363,0.7857198586494115,0.8174103444807915
resnet50,macro_recall,Siamese,5,0.8596819846819846,0.022569928979827198,0.8316577164257174,0.8877062529382519
resnet50,macro_recall,T2I-Adapter,5,0.8596819846819848,0.018853364054091958,0.8362724412909898,0.8830915280729797
resnet50,macro_recall,baseline,5,0.8068764568764569,0.014354714110586747,0.7890527251608338,0.82470018859208
resnet50,macro_recall,flow,5,0.8693889443889443,0.01619215189266245,0.8492837323303783,0.8894941564475103
