"model","metric","group","n","mean","std","ci95_low","ci95_high"
"resnet18","macro_auc_ovr","T2I-Adapter","5","0.8888338760005426","0.00826859473402593","0.8785670596035654","0.8991006923975199"
"resnet18","macro_auc_ovr","baseline","5","0.8866659204992539","0.005487821375679069","0.8798518902685001","0.8934799507300076"
"resnet18","macro_auc_ovr","flow","5","0.883592389092389","0.007754291148934414","0.873964164941167","0.893220613243611"
"resnet18","macro_f1","ArSDM","5","0.7270927006991277","0.02203074883702412","0.6997379130147253","0.75444748838353"
"resnet18","macro_f1","Controlnet","5","0.7024301525836133","0.033961293971189924","0.6602616365271722","0.7445986686400544"
"resnet18","macro_f1","DFMGAN","5","0.6910750566942369","0.02976004832389838","0.6541230761056479","0.7280270372828258"
"resnet18","macro_f1","Derm-T2IM","5","0.7240296483274233","0.04507937445993167","0.6680562119989798","0.7800030846558669"
"resnet18","macro_f1","DreamBooth","5","0.6665355215135819","0.042386488913964786","0.6139057442188487","0.719165298808315"
"resnet18","macro_f1","LesionGen","5","0.7060629507558007","0.049588241822078084","0.644491016151104","0.7676348853604974"
"resnet18","macro_f1","Siamese","5","0.6837567374223102","0.00779807009834281","0.6740741545257287","0.6934393203188918"
"resnet18","macro_f1","T2I-Adapter","5","0.6936384193430714","0.004121493785618461","0.6885209088906483","0.6987559297954944"
"resnet18","macro_f1","baseline","5","0.7068429696453442","0.02308761877633515","0.6781759046065156","0.7355100346841729"
"resnet18","macro_f1","flow","5","0.72839383114559","0.016841235287062023","0.7074826756043662","0.7493049866868138"
"resnet18","macro_precision","ArSDM","5","0.7700279346926349","0.026351864294257933","0.7373077735129034","0.8027480958723663"
"resnet18","macro_precision","Controlnet","5","0.749661904600463","0.040042497091022804","0.699942577564361","0.799381231636565"
"resnet18","macro_precision","DFMGAN","5","0.725747054288437","0.03643499891696944","0.6805070278586428","0.7709870807182312"
"resnet18","macro_precision","Derm-T2IM","5","0.765031667788364","0.050227585265972485","0.702665883446896","0.827397452129832"
"resnet18","macro_precision","DreamBooth","5","0.6959428739643773","0.046091339134841404","0.6387129175316444","0.7531728303971101"
"resnet18","macro_precision","LesionGen","5","0.7522346030921179","0.038128371139363175","0.7048919773382191","0.7995772288460167"
"resnet18","macro_precision","Siamese","5","0.7069395921256127","0.011456365151502761","0.6927146359667156","0.7211645482845099"
"resnet18","macro_precision","T2I-Adapter","5","0.7474667867391217","0.008872940327062212","0.7364495761767982","0.7584839973014452"
"resnet18","macro_precision","baseline","5","0.7573682465663644","0.031050468335354325","0.7188139979069889","0.7959224952257399"
"resnet18","macro_precision","flow","5","0.7757172329836342","0.0368951740227594","0.729905823692111","0.8215286422751573"
"resnet18","macro_recall","ArSDM","5","0.7101831501831501","0.027198415432242877","0.6764118569327444","0.7439544434335559"
