"group","model","seed","metric","value"
"DFMGAN","resnet18","3407","macro_recall","0.6769230769230768"
"DFMGAN","resnet18","7777","accuracy","0.7666666666666667"
"DFMGAN","resnet18","7777","balanced_accuracy","0.7249084249084249"
"DFMGAN","resnet18","7777","macro_auc_ovr","0.880519943019943"
"DFMGAN","resnet18","7777","macro_f1","0.73270099029659"
"DFMGAN","resnet18","7777","macro_precision","0.7431715605385897"
"DFMGAN","resnet18","7777","macro_recall","0.7249084249084249"
"DFMGAN","resnet50","42","accuracy","0.78"
"DFMGAN","resnet50","42","balanced_accuracy","0.7134310134310134"
"DFMGAN","resnet50","42","macro_auc_ovr","0.9049980780536336"
"DFMGAN","resnet50","42","macro_f1","0.7297820473214355"
"DFMGAN","resnet50","42","macro_precision","0.7735737613786394"
"DFMGAN","resnet50","42","macro_recall","0.7134310134310134"
"DFMGAN","resnet50","123","accuracy","0.8133333333333334"
"DFMGAN","resnet50","123","balanced_accuracy","0.7689865689865689"
"DFMGAN","resnet50","123","macro_auc_ovr","0.9277966580744358"
"DFMGAN","resnet50","123","macro_f1","0.7873749832780925"
"DFMGAN","resnet50","123","macro_precision","0.8166193709671971"
"DFMGAN","resnet50","123","macro_recall","0.7689865689865689"
"DFMGAN","resnet50","2024","accuracy","0.8333333333333334"
"DFMGAN","resnet50","2024","balanced_accuracy","0.7722832722832722"
"DFMGAN","resnet50","2024","macro_auc_ovr","0.9292292995070773"
"DFMGAN","resnet50","2024","macro_f1","0.7880184826993338"
"DFMGAN","resnet50","2024","macro_precision","0.8419270756778473"
"DFMGAN","resnet50","2024","macro_recall","0.7722832722832722"
"DFMGAN","resnet50","3407","accuracy","0.8133333333333334"
"DFMGAN","resnet50","3407","balanced_accuracy","0.7658119658119658"
"DFMGAN","resnet50","3407","macro_auc_ovr","0.9182535160312938"
"DFMGAN","resnet50","3407","macro_f1","0.7819014987689688"
"DFMGAN","resnet50","3407","macro_precision","0.810327836820688"
"DFMGAN","resnet50","3407","macro_recall","0.7658119658119658"
"DFMGAN","resnet50","7777","accuracy","0.8133333333333334"
"DFMGAN","resnet50","7777","balanced_accuracy","0.7589743589743589"
"DFMGAN","resnet50","7777","macro_auc_ovr","0.9261250169583503"
"DFMGAN","resnet50","7777","macro_f1","0.7773374410004966"
"DFMGAN","resnet50","7777","macro_precision","0.8209589777827232"
"DFMGAN","resnet50","7777","macro_recall","0.7589743589743589"
"Derm-T2IM","efficientnet_b0","42","accuracy","0.7466666666666667"
"Derm-T2IM","efficientnet_b0","42","balanced_accuracy","0.671062271062271"
"Derm-T2IM","efficientnet_b0","42","macro_auc_ovr","0.8724884683218016"
"Derm-T2IM","efficientnet_b0","42","macro_f1","0.685196818373559"
"Derm-T2IM","efficientnet_b0","42","macro_precision","0.72966476913346"
"Derm-T2IM","efficientnet_b0","42","macro_recall","0.671062271062271"
"Derm-T2IM","efficientnet_b0","123","accuracy","0.7266666666666667"
"Derm-T2IM","efficientnet_b0","123","balanced_accuracy","0.6545787545787546"
"Derm-T2IM","efficientnet_b0","123","macro_auc_ovr","0.8745827115271559"
"Derm-T2IM","efficientnet_b0","123","macro_f1","0.666073564474862"
"Derm-T2IM","efficientnet_b0","123","macro_precision","0.7011574694501524"
"Derm-T2IM","efficientnet_b0","123","macro_recall","0.6545787545787546"
"Derm-T2IM","efficientnet_b0","2024","accuracy","0.7733333333333333"
"Derm-T2IM","efficientnet_b0","2024","balanced_accuracy","0.6986568986568987"
"Derm-T2IM","efficientnet_b0","2024","macro_auc_ovr","0.8782175643286755"
"Derm-T2IM","efficientnet_b0","2024","macro_f1","0.7157764033504983"
"Derm-T2IM","efficientnet_b0","2024","macro_precision","0.7727729696651805"
"Derm-T2IM","efficientnet_b0","2024","macro_recall","0.6986568986568987"
"Derm-T2IM","efficientnet_b0","3407","accuracy","0.7333333333333333"
"Derm-T2IM","efficientnet_b0","3407","balanced_accuracy","0.6488400488400489"
"Derm-T2IM","efficientnet_b0","3407","macro_auc_ovr","0.8625470311581424"
"Derm-T2IM","efficientnet_b0","3407","macro_f1","0.6563074352548036"
"Derm-T2IM","efficientnet_b0","3407","macro_precision","0.7012800819252432"
"Derm-T2IM","efficientnet_b0","3407","macro_recall","0.6488400488400489"
"Derm-T2IM","efficientnet_b0","7777","accuracy","0.7533333333333333"
"Derm-T2IM","efficientnet_b0","7777","balanced_accuracy","0.6584859584859585"
"Derm-T2IM","efficientnet_b0","7777","macro_auc_ovr","0.8805436847103514"
"Derm-T2IM","efficientnet_b0","7777","macro_f1","0.6663300822336967"
"Derm-T2IM","efficientnet_b0","7777","macro_precision","0.7379375855614226"
"Derm-T2IM","efficientnet_b0","7777","macro_recall","0.6584859584859585"
"Derm-T2IM","resnet18","42","accuracy","0.7533333333333333"
"Derm-T2IM","resnet18","42","balanced_accuracy","0.6811965811965811"
"Derm-T2IM","resnet18","42","macro_auc_ovr","0.881181544792656"
"Derm-T2IM","resnet18","42","macro_f1","0.7001833162693188"
"Derm-T2IM","resnet18","42","macro_precision","0.7374998831983106"
"Derm-T2IM","resnet18","42","macro_recall","0.6811965811965811"
"Derm-T2IM","resnet18","123","accuracy","0.7466666666666667"
"Derm-T2IM","resnet18","123","balanced_accuracy","0.68009768009768"
"Derm-T2IM","resnet18","123","macro_auc_ovr","0.8697606611495501"
"Derm-T2IM","resnet18","123","macro_f1","0.6951232578571701"
"Derm-T2IM","resnet18","123","macro_precision","0.7253042656268462"
"Derm-T2IM","resnet18","123","macro_recall","0.68009768009768"
"Derm-T2IM","resnet18","2024","accuracy","0.8266666666666667"
"Derm-T2IM","resnet18","2024","balanced_accuracy","0.7807081807081806"
"Derm-T2IM","resnet18","2024","macro_auc_ovr","0.9088857233301678"
"Derm-T2IM","resnet18","2024","macro_f1","0.8025828805417751"
"Derm-T2IM","resnet18","2024","macro_precision","0.8426072572414037"
"Derm-T2IM","resnet18","2024","macro_recall","0.7807081807081806"
"Derm-T2IM","resnet18","3407","accuracy","0.76"
"Derm-T2IM","resnet18","3407","balanced_accuracy","0.69010989010989"
"Derm-T2IM","resnet18","3407","macro_auc_ovr","0.884593451815674"
"Derm-T2IM","resnet18","3407","macro_f1","0.700619169823618"
"Derm-T2IM","resnet18","3407","macro_precision","0.7308580439863704"
"Derm-T2IM","resnet18","3407","macro_recall","0.69010989010989"
"Derm-T2IM","resnet18","7777","accuracy","0.7733333333333333"
"Derm-T2IM","resnet18","7777","balanced_accuracy","0.6935286935286936"
"Derm-T2IM","resnet18","7777","macro_auc_ovr","0.8944954325509881"
"Derm-T2IM","resnet18","7777","macro_f1","0.7216396171452351"
"Derm-T2IM","resnet18","7777","macro_precision","0.7888888888888889"
"Derm-T2IM","resnet18","7777","macro_recall","0.6935286935286936"
"Derm-T2IM","resnet50","42","accuracy","0.78"
"Derm-T2IM","resnet50","42","balanced_accuracy","0.7065934065934066"
"Derm-T2IM","resnet50","42","macro_auc_ovr","0.8994178763623207"
"Derm-T2IM","resnet50","42","macro_f1","0.7167664670658683"
"Derm-T2IM","resnet50","42","macro_precision","0.7517057166913451"
"Derm-T2IM","resnet50","42","macro_recall","0.7065934065934066"
"Derm-T2IM","resnet50","123","accuracy","0.8133333333333334"
"Derm-T2IM","resnet50","123","balanced_accuracy","0.7658119658119658"
"Derm-T2IM","resnet50","123","macro_auc_ovr","0.899820015375571"
